id,y
246134,988
169049,915
155517,369
251265,483
111484,701
342347,94
224759,689
197470,1503
185626,631
136906,1226
323679,1084
47030,622
230333,1043
174296,24
211198,263
329379,936
283336,552
334573,833
215473,137
65339,482
244048,892
107775,1085
47151,632
137810,969
295478,973
17373,462
101516,545
232846,504
228499,816
228288,627
66340,459
169215,1269
49213,329
126070,745
298618,814
247226,1564
275495,13
54771,115
123178,76
256969,978
117580,67
218896,884
156445,711
150903,123
305786,2096
97661,342
7613,1857
10347,809
189141,797
21577,1625
30747,1637
3524,433
308532,469
93534,377
106375,406
68851,637
286131,872
254002,926
307561,315
224984,462
170865,733
179899,68
21834,346
332503,409
291206,3264
245361,557
239335,2146
333291,189
96561,232
306427,1091
286636,635
59770,691
183165,829
282611,319
227116,408
319594,979
17963,973
163938,19
244288,1446
67636,478
235534,409
86787,443
48593,617
203038,668
218975,534
124656,2043
69175,253
108243,167
12102,777
332055,535
119040,144
150880,319
288365,111
239988,1928
180808,638
48608,154
316716,297
267542,683
105068,962
240781,566
100692,699
134645,943
117825,757
170711,823
114610,471
71055,482
319655,499
94036,347
301113,654
85815,1204
255227,193
149266,53
283470,287
208806,504
23375,66
17183,722
155006,244
124662,1575
262405,691
162539,1687
307225,415
279566,727
284083,793
295629,2038
70696,309
109397,249
321429,1011
272087,672
258935,269
190438,479
270103,2426
263320,451
245376,258
98435,1005
126208,1818
284002,894
141722,33
240844,766
265426,388
214567,1123
105372,1186
59548,598
86750,2068
261715,912
110914,193
258261,823
302980,257
27898,38
110277,148
299038,1032
322382,174
190372,262
343555,931
76079,271
71480,2098
308698,505
97832,1646
349081,529
151513,736
93152,273
124066,648
184909,604
200593,1687
88070,2389
79544,1076
326769,934
202823,208
330487,655
327077,524
81949,1824
135693,933
321251,2139
184370,3021
101572,16
6554,2354
196826,514
226927,1678
162087,2116
175699,488
72591,1064
268427,589
114096,1107
269627,1111
92793,542
200899,1069
86797,315
158326,1756
225059,1555
263231,538
164924,709
163375,768
288969,496
21984,57
288332,829
320225,149
140927,577
190711,759
328450,1151
310638,405
187415,412
96578,2
135879,18
140431,485
266083,1329
150355,1241
92523,2
326718,389
274275,426
173519,28
82271,802
198802,1796
242713,569
12175,44
238394,1463
102211,2485
230222,606
205820,599
102157,3432
179893,667
173095,487
57038,549
256322,553
99950,523
331467,391
305159,444
136409,1202
145694,528
171798,552
45161,184
269294,1046
1614,208
109478,553
145497,553
332328,353
220371,782
42182,591
68368,296
274875,183
124595,241
30068,664
305866,721
245718,468
154632,6
223148,34
197880,753
157151,463
106499,604
48145,316
9625,203
210070,688
184878,156
313088,904
306999,1511
31571,867
24152,1169
43805,617
139255,599
145412,82
23846,899
221548,3527
200201,2258
138271,694
348835,128
281152,873
62459,724
79297,644
344592,543
118662,477
185030,636
41017,878
195714,31
62364,423
74778,935
3624,1258
177925,94
286125,1522
163173,574
226588,492
315700,27
205835,228
209653,715
46690,187
134084,1918
142588,2152
228709,1269
338745,511
243587,1012
344380,1175
122001,1323
199279,403
145543,297
236806,836
142700,941
320270,1532
127820,998
151083,821
122943,1052
157280,1607
162110,1636
27666,1894
37417,542
108718,947
336055,952
15252,521
234820,619
86425,281
115132,292
45188,1189
190548,46
248149,503
217875,494
56113,715
15994,688
35907,832
282914,1506
307464,1983
252103,3
137414,1488
240339,408
323470,738
79347,1337
261992,204
41662,4137
172440,904
182452,438
263566,889
282672,593
317596,898
321527,531
345570,691
150354,937
180112,673
276706,104
288688,664
238533,476
220008,1466
170831,373
171392,599
113424,586
25609,1227
14944,291
211517,524
118543,1064
336193,254
132508,27
171852,1767
333813,12
294827,1198
166065,867
312989,598
138635,328
223575,1434
276260,117
183049,642
297032,956
114001,505
174007,182
13785,951
21206,707
72684,1249
181404,487
155473,31
219265,618
84119,68
1044,294
249667,127
55213,145
50377,1068
310321,187
344099,622
256913,299
191587,928
3542,231
60380,496
308901,32
327359,284
280846,1002
171003,59
84839,453
23427,121
208490,136
72574,729
121456,1008
310655,878
67967,571
341258,843
271234,853
298813,1038
48958,217
334961,124
258305,69
286471,77
47020,527
319249,173
178014,1026
311775,1675
337855,656
209129,1475
121884,196
175906,1018
275930,2012
260276,649
143628,38
265631,89
10017,1491
30682,972
194327,234
164856,312
167950,261
318321,644
244951,364
178659,568
171036,486
67234,593
210590,503
1603,441
245188,916
321277,1072
207780,1109
31259,398
12210,1416
273912,312
121223,221
265810,115
171992,922
124092,3404
332331,161
230800,417
338339,863
105669,687
200294,91
297224,305
302237,97
244557,61
213739,644
256981,586
39479,276
38274,546
330139,9
172154,1424
170225,507
109886,453
345188,605
231533,324
264790,1299
160403,826
75850,211
13430,293
279042,373
130072,1339
201208,743
174808,105
17000,551
243989,1812
203929,151
62650,427
122221,742
157549,357
73900,1854
59474,13
171209,434
233647,696
140791,402
293982,416
122883,33
1802,988
46579,507
105572,285
165915,2245
199685,238
185121,1823
219382,878
6749,389
140282,481
125089,675
322949,973
26156,509
6050,657
287533,202
275620,974
149064,319
102098,326
21099,1665
121925,588
261351,203
41588,1084
80965,515
303921,111
270147,336
182328,1166
194797,558
128313,1007
3993,101
172050,453
175414,202
327546,1234
272988,387
63163,199
172391,1096
181066,606
297073,211
307367,3237
304654,245
79318,718
315941,631
265162,12
134297,1079
200250,3311
211668,446
85293,446
264865,641
89846,1047
232535,415
167008,624
28109,942
27932,1535
172799,526
268211,1
312107,736
226294,181
140610,28
91652,823
12931,478
209721,62
167082,1395
186955,712
192607,663
4281,968
192864,802
330990,363
114711,521
251860,301
224745,143
150613,1886
98427,34
45387,206
246871,664
229783,35
257133,501
275347,1644
169535,1403
268213,552
102240,798
128774,914
338178,462
111872,522
280770,288
27487,3044
273132,375
2272,1476
99403,384
232642,1246
221293,524
145301,621
148482,428
141127,772
323494,222
58591,264
194061,648
45213,126
283807,793
94159,122
209627,1816
128198,176
647,1157
124757,1225
141287,696
299790,2866
46676,529
204524,1306
204769,186
306628,293
35812,364
323885,1195
202903,453
241430,179
45418,398
151302,63
134059,643
179154,1386
262758,432
114494,82
28080,274
161698,1622
232802,586
332726,533
82906,818
301770,337
97552,486
163887,782
260173,437
32707,548
218683,164
7735,457
96814,329
126383,527
31807,426
285548,2289
108157,857
215194,546
36919,761
109903,1502
175972,53
114561,13
323029,319
106677,138
210237,578
230201,392
83475,723
157095,914
164342,1888
74159,442
163119,631
170940,1097
191727,2575
255100,282
203499,2448
108728,139
168305,869
121402,1111
46928,822
133913,1069
33669,1835
282772,1491
87623,54
341959,677
331668,514
49245,86
314139,2302
13123,1361
128697,398
289670,1168
274700,284
155168,445
32111,1028
244500,3119
36130,194
288985,566
240832,701
317771,1784
305059,1302
121701,1243
348406,502
180390,225
303841,41
93466,988
333355,461
63286,537
221214,1219
26552,916
246623,332
245531,612
112339,13
346679,483
67593,435
105718,818
278321,823
52039,1504
152151,347
78216,4659
198524,353
21154,1866
265518,1923
247632,702
165954,1106
223060,484
17916,368
110112,84
3611,417
306906,172
288731,216
150293,162
12473,1571
292344,333
254249,416
289801,238
144590,2079
179775,584
178368,493
294114,2155
71650,1545
49922,119
340288,1153
163438,1064
166182,331
167416,275
174094,517
48582,1046
34194,1141
99882,1062
272995,486
152741,1003
344856,1677
252785,37
13544,453
89040,326
333615,77
83348,1378
251620,1213
70977,591
315849,379
45687,444
114898,1695
36363,254
203364,2211
316638,585
319944,561
67905,1284
48972,1229
264942,669
296009,557
213821,34
130475,408
118206,8
227131,2833
10820,1419
98577,7
106825,157
290556,298
344224,434
197684,2514
80961,208
121720,1024
62635,403
286835,873
82727,339
65078,56
323822,383
327175,1008
327215,511
299120,417
96731,1295
71116,845
84080,604
101924,1032
166003,192
214757,353
13883,1125
118773,88
216590,114
142749,291
117319,528
332546,87
138912,893
153444,161
250278,232
237660,4592
201159,57
69731,1591
305192,1129
163525,417
53855,6
3036,2484
266176,8
86081,466
103842,1494
290719,32
232779,429
41697,1792
94620,73
212873,694
79801,229
17844,115
297481,1004
115047,719
329011,525
187396,114
315716,152
1396,919
66151,625
307781,798
197325,497
227255,683
66329,351
41213,564
46594,514
260343,549
323919,973
258146,315
150479,723
114936,527
188474,883
335128,546
281048,538
231684,1004
37328,637
135183,934
186848,356
339685,1217
269442,1216
94980,387
174115,202
5606,77
280522,996
246782,121
50118,28
8774,2679
12725,1406
259947,453
106663,649
265614,1328
271251,263
251607,291
228636,1372
341859,307
340667,155
281572,526
26932,674
59093,504
341786,16
64563,423
325136,411
85,975
139838,1678
12872,335
6495,119
180508,326
310692,262
264748,1149
336291,276
43928,426
283933,793
68774,584
232290,1008
324088,917
16709,102
46440,26
214886,1786
252456,1333
307074,523
67034,974
313799,856
139556,1198
200247,423
268672,1013
82755,553
332805,953
1525,561
36280,599
133653,17
32764,1062
276051,956
173750,916
199336,368
265241,22
224670,2088
322160,1016
33727,1512
294911,1512
268154,471
104752,3405
151358,685
189931,748
332532,276
117159,201
128931,1061
40262,1458
289532,1605
320063,167
88926,253
305509,1757
279804,586
130782,193
147805,32
129425,147
3378,204
31864,1632
246662,48
165883,1166
160852,255
254886,588
39535,466
233325,2278
289056,1368
288561,412
72011,692
76072,396
108204,545
85671,878
123002,1995
29737,26
21073,113
237138,54
90819,889
348778,175
315364,301
239546,1357
328528,753
172797,24
285236,1179
96975,276
109104,753
71911,2742
241090,362
329042,219
119826,2671
203274,117
130313,469
127561,235
20840,1235
318919,26
34319,1061
245574,1406
240154,1083
210445,821
156976,667
230058,187
254187,1608
80308,2007
325808,789
82090,2238
162928,664
52590,1323
20557,2011
17936,556
17011,807
306807,551
122018,1283
348181,436
75131,1171
326323,872
69494,482
324662,1879
87004,334
117570,394
5210,286
240581,316
329732,321
54416,97
138854,297
47814,374
298894,835
283229,235
267819,833
241096,328
258875,46
118902,142
56390,362
63741,538
71409,548
223589,413
297872,1383
189525,71
121374,723
98429,168
110658,1021
133678,347
242832,1006
303850,43
285854,572
129799,217
188569,55
46981,452
233226,1017
63425,681
339995,547
279344,482
38615,118
71621,54
59162,427
219091,1764
89209,876
195796,41
96459,57
348437,954
229832,33
73228,434
108816,417
106864,429
170161,975
120188,899
273056,731
95581,1298
188696,197
8286,691
281747,31
133848,214
106504,2264
74551,1335
31207,545
305353,406
245245,541
211531,426
247381,229
343629,354
52241,1329
212271,1431
67008,258
82804,397
270430,919
166964,1009
241602,945
327758,871
241312,785
61447,466
291674,1056
166884,542
187778,694
244183,122
228430,534
174852,1172
318710,281
346418,319
162562,443
140831,51
288321,974
294217,926
161390,749
297986,812
28592,1906
233472,563
292688,138
308744,952
95872,612
31546,279
152495,47
227372,822
50493,56
293158,686
345664,769
134395,274
20337,828
88066,264
130694,351
337538,935
28106,1694
12995,286
118957,1115
282273,2057
82741,554
332460,27
108513,2636
271960,64
221554,1699
136149,265
22203,1225
304728,75
124610,22
280330,401
325718,573
18845,758
296572,1801
326567,543
37944,829
157442,1193
76261,909
6287,766
258461,385
210387,856
95095,905
207916,3303
82750,49
48231,985
156894,797
311119,48
162446,621
273083,1157
261287,1084
251314,778
83775,1184
65303,615
326240,301
65149,789
279710,285
141619,34
160753,1515
219327,1182
28396,1687
137236,463
157646,2049
226180,636
123472,322
128277,1556
15773,382
269960,712
216181,523
254657,622
35996,801
181324,1011
21483,38
109656,1112
124784,118
183767,167
68164,29
28843,77
16794,464
7383,984
148784,135
138123,8
347023,975
27380,358
178806,552
84957,1439
67821,547
338356,737
279476,663
193491,1323
50277,869
187369,595
77699,451
25023,761
184802,44
3533,956
293068,946
20238,14
317949,21
305253,467
76285,1325
40996,842
111742,592
294514,659
90855,551
317649,1455
91874,748
26347,304
127092,709
220458,741
124878,57
201572,656
106432,77
140551,459
113004,234
92058,13
311353,84
115262,288
23944,1076
79280,391
182537,121
149157,385
109574,345
240275,2365
25382,471
287758,783
276542,692
233409,14
6897,1035
188210,3917
237450,1098
120630,596
4847,852
132045,447
163901,364
84894,1236
252099,353
263698,286
338652,605
57878,362
91766,206
29923,1011
176223,888
166682,513
68664,1845
120173,948
200832,1059
28019,1517
200214,2429
144688,547
337886,1044
170609,311
144455,885
143765,749
180657,1069
336910,947
13756,319
135417,34
148781,509
338217,1731
288582,509
302426,279
143521,513
101002,592
276511,85
165650,295
11709,1114
18686,511
246629,128
35496,1976
293882,619
227879,528
117724,1207
82168,552
49734,1907
77523,7
225232,642
247108,814
75007,1417
3245,674
17682,606
4442,498
93360,529
48437,186
100098,873
195497,98
178517,403
185,1958
49446,1369
199564,205
63778,206
69635,591
197497,914
260382,644
147066,802
282751,293
245795,598
264403,823
327420,3878
199515,298
138064,567
84392,623
310362,675
128962,534
287744,254
93979,252
316631,1124
103066,2519
53243,551
29274,506
320914,2614
17550,726
130544,265
25226,341
199475,238
311712,1037
283567,205
162988,306
335586,1677
104755,1486
111884,2013
106832,1333
94220,159
59859,1496
61478,291
219611,427
51157,899
12496,344
271184,596
44670,754
330766,224
208232,44
120981,2955
186554,408
102228,482
94806,302
87052,1003
194900,21
174810,513
8375,986
271432,393
103109,419
267227,274
109744,436
105715,192
217407,283
211551,401
256559,26
35219,542
211916,175
34713,817
339077,295
22986,962
143462,395
85861,247
347111,1232
86567,594
237403,1124
342506,807
256554,152
326458,1094
258217,61
204932,1203
195907,1105
118065,523
208307,912
216618,2377
181550,111
324256,183
332529,469
214866,403
235755,691
28247,113
265247,1463
45892,1487
221747,773
207900,41
278069,363
272325,3386
476,938
147026,1239
344017,1175
116428,822
259275,752
152435,147
130429,827
55653,311
277692,1304
168388,1563
336294,638
198007,3087
312465,645
192573,26
140453,895
225316,1393
52909,355
204543,735
247040,172
331945,749
48050,671
15269,715
164498,311
178095,107
199987,1228
260391,668
69075,587
16601,123
148748,316
107925,55
107539,697
20784,539
137821,6
84579,857
98507,285
203811,574
189219,152
85463,323
287708,1403
262794,148
176048,1151
325542,1289
137447,346
195266,712
29900,1576
305164,461
46502,355
158972,237
65571,127
348277,612
135947,391
185585,876
180117,4
344807,349
298559,782
122432,902
308751,833
142767,1173
113619,561
199565,529
238430,392
200205,171
126691,3258
44458,218
44512,174
178716,1323
85227,302
212264,1546
83808,645
144593,72
24704,216
159429,1772
306219,933
149057,1318
63590,538
309156,628
178583,402
220486,72
131993,478
245774,4
302303,56
136251,19
273521,289
41823,691
33013,569
4165,116
60164,623
33044,2421
123154,676
307918,422
4860,853
35190,1031
183641,383
248887,587
87449,813
178159,2644
269985,893
342055,249
189912,185
27283,367
250398,525
296773,163
137430,775
273949,986
87700,773
321813,363
291135,399
212496,2354
257112,617
275722,408
245498,285
248020,311
133643,1375
278421,742
258358,103
187459,534
67607,181
276230,1319
218286,357
167537,226
339926,1925
318643,312
324795,948
300932,486
229372,313
297062,606
310542,572
36831,1074
146779,1598
170201,132
73734,2344
257048,968
210997,497
295458,316
139318,1431
95999,511
285281,28
120002,15
248043,792
299596,994
111774,495
291832,1316
18576,156
293218,1436
330845,605
154110,9
132321,674
294981,672
348307,31
112627,313
272843,959
343252,425
228607,709
252287,435
307580,226
225837,1073
248292,1233
258600,412
310394,259
96811,969
147001,475
220075,527
268676,338
52816,2107
279305,1058
217080,1776
255862,44
154980,265
262320,26
130723,75
290981,1167
272177,335
269632,581
29329,874
333750,259
104670,761
271441,363
68779,284
148401,1328
228116,1141
329519,531
6947,52
110938,278
300723,616
338986,804
227604,796
171998,1057
206102,289
233689,1552
271538,99
345871,862
223672,537
146427,624
224475,5175
169875,1968
186118,4075
208825,303
204795,94
7837,705
129584,671
16972,324
294840,1917
185985,111
105043,911
193001,795
